event_type,level,trigger,description,file,line,recommendation
SystemEvents.A2A_CONFIG_LOAD_STARTED,INFO,src/muxi/services/a2a/card_generator.py:65,Loading agent configuration from {config_path},src/muxi/services/a2a/card_generator.py,65,
SystemEvents.A2A_CONFIG_LOAD_STARTED,INFO,src/muxi/services/a2a/card_generator.py:570,Found {len(config_files)} configuration files,src/muxi/services/a2a/card_generator.py,570,
SystemEvents.A2A_CREDENTIALS_LOAD_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:265,Failed to load A2A service credentials,src/muxi/services/a2a/auth/outbound.py,265,
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:145,Checking if A2A credentials need loading,src/muxi/services/a2a/auth/outbound.py,145,
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:248,A2A service credentials loaded,src/muxi/services/a2a/auth/outbound.py,248,
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:297,Loading single A2A credential,src/muxi/services/a2a/auth/outbound.py,297,
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:318,Single A2A credential loaded successfully,src/muxi/services/a2a/auth/outbound.py,318,
SystemEvents.A2A_CREDENTIAL_LOADED,DEBUG,src/muxi/services/a2a/auth/outbound.py:472,A2A service configuration processed successfully,src/muxi/services/a2a/auth/outbound.py,472,
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:160,A2A credentials loaded successfully,src/muxi/services/a2a/auth/outbound.py,160,
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:198,Starting A2A default credentials loading,src/muxi/services/a2a/auth/outbound.py,198,
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:278,A2A default credentials loading completed,src/muxi/services/a2a/auth/outbound.py,278,
SystemEvents.A2A_CREDENTIAL_LOADED,INFO,src/muxi/services/a2a/auth/outbound.py:508,A2A credentials added successfully,src/muxi/services/a2a/auth/outbound.py,508,
SystemEvents.A2A_CREDENTIAL_REMOVED,INFO,src/muxi/services/a2a/auth/outbound.py:774,A2A credentials removed for agent,src/muxi/services/a2a/auth/outbound.py,774,
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/formation/formation.py:2795,Successfully deregistered all agents from external registry,src/muxi/formation/formation.py,2795,
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/services/a2a/discovery.py:317,A2A agent unregistration completed,src/muxi/services/a2a/discovery.py,317,
SystemEvents.A2A_DEREGISTERED,INFO,src/muxi/services/a2a/discovery.py:718,A2A agent marked as unreachable due to timeout,src/muxi/services/a2a/discovery.py,718,
SystemEvents.A2A_DEREGISTERED,WARNING,src/muxi/services/a2a/discovery.py:326,A2A agent unregistration completed - agent not found,src/muxi/services/a2a/discovery.py,326,
SystemEvents.A2A_DEREGISTRATION_FAILED,WARNING,src/muxi/formation/overlord/a2a_coordinator.py:507,Failed to deregister agent '{agent_id}' from external registry,src/muxi/formation/overlord/a2a_coordinator.py,507,
SystemEvents.A2A_DEREGISTRATION_STARTED,INFO,src/muxi/services/a2a/discovery.py:302,A2A agent unregistration started,src/muxi/services/a2a/discovery.py,302,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:452,A2A agent info query completed - agent not found,src/muxi/services/a2a/discovery.py,452,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:473,A2A agent info query completed successfully,src/muxi/services/a2a/discovery.py,473,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:531,A2A formation status query completed,src/muxi/services/a2a/discovery.py,531,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:730,A2A cleanup loop iteration completed,src/muxi/services/a2a/discovery.py,730,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:758,A2A registry loading skipped - no registry file configured,src/muxi/services/a2a/discovery.py,758,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:779,"A2A registry file not found, starting with empty registry",src/muxi/services/a2a/discovery.py,779,
SystemEvents.A2A_DISCOVERY_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:852,A2A registry saving skipped - no registry file configured,src/muxi/services/a2a/discovery.py,852,
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/discovery.py:404,A2A agent discovery query completed,src/muxi/services/a2a/discovery.py,404,
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/discovery.py:825,A2A registry loaded successfully,src/muxi/services/a2a/discovery.py,825,
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:1107,Agent discovery completed from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,1107,
SystemEvents.A2A_DISCOVERY_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:1186,Agent discovery completed from all registries (SDK),src/muxi/services/a2a/registry_client.py,1186,
SystemEvents.A2A_DISCOVERY_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:1038,Agent discovery failed (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,1038,
SystemEvents.A2A_DISCOVERY_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:1123,Agent discovery error from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,1123,
SystemEvents.A2A_DISCOVERY_FAILED,WARNING,src/muxi/services/a2a/registry_client.py:1143,No registries configured for discovery (SDK),src/muxi/services/a2a/registry_client.py,1143,
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:441,A2A agent info query started,src/muxi/services/a2a/discovery.py,441,
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:499,A2A formation status query started,src/muxi/services/a2a/discovery.py,499,
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:699,A2A cleanup loop iteration started,src/muxi/services/a2a/discovery.py,699,
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:767,A2A registry loading started,src/muxi/services/a2a/discovery.py,767,
SystemEvents.A2A_DISCOVERY_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:861,A2A registry saving started,src/muxi/services/a2a/discovery.py,861,
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/discovery.py:109,A2A Discovery Service started,src/muxi/services/a2a/discovery.py,109,
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/discovery.py:360,A2A agent discovery query started,src/muxi/services/a2a/discovery.py,360,
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/registry_client.py:1019,Starting agent discovery (SDK),src/muxi/services/a2a/registry_client.py,1019,
SystemEvents.A2A_DISCOVERY_STARTED,INFO,src/muxi/services/a2a/registry_client.py:1156,Discovering agents from all {len(self.registries)} registries (SDK),src/muxi/services/a2a/registry_client.py,1156,
SystemEvents.A2A_DISCOVERY_STOPPED,INFO,src/muxi/services/a2a/discovery.py:160,A2A Discovery Service stopping,src/muxi/services/a2a/discovery.py,160,
SystemEvents.A2A_DISCOVERY_STOPPED,INFO,src/muxi/services/a2a/discovery.py:187,A2A Discovery Service stopped successfully,src/muxi/services/a2a/discovery.py,187,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:603,A2A agent health check completed successfully,src/muxi/services/a2a/discovery.py,603,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,DEBUG,src/muxi/services/a2a/discovery.py:673,A2A health check loop iteration completed,src/muxi/services/a2a/discovery.py,673,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,INFO,src/muxi/formation/overlord/overlord.py:1204,Registry health check complete: {healthy_count}/{len(health_status)} healthy,src/muxi/formation/overlord/overlord.py,1204,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:342,Registry health check {'passed' if is_healthy else 'failed'} (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,342,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,INFO,src/muxi/services/a2a/registry_client.py:580,Health check completed for all registries (SDK),src/muxi/services/a2a/registry_client.py,580,
SystemEvents.A2A_HEALTH_CHECK_COMPLETED,WARNING,src/muxi/services/a2a/discovery.py:620,A2A agent health check completed with non-200 status,src/muxi/services/a2a/discovery.py,620,
SystemEvents.A2A_HEALTH_CHECK_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:357,Health check failed for registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,357,
SystemEvents.A2A_HEALTH_CHECK_FAILED,WARNING,src/muxi/services/a2a/discovery.py:639,A2A agent health check failed,src/muxi/services/a2a/discovery.py,639,
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:567,A2A agent health check started,src/muxi/services/a2a/discovery.py,567,
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/discovery.py:657,A2A health check loop iteration started,src/muxi/services/a2a/discovery.py,657,
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:293,Starting health check for registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,293,
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:1222,Registry status requested (SDK),src/muxi/services/a2a/registry_client.py,1222,
SystemEvents.A2A_HEALTH_CHECK_STARTED,DEBUG,src/muxi/services/a2a/registry_client.py:1297,Registry client stats requested (SDK),src/muxi/services/a2a/registry_client.py,1297,
SystemEvents.A2A_HEALTH_CHECK_STARTED,INFO,src/muxi/services/a2a/registry_client.py:558,Starting health check for all {len(self.registries)} registries (SDK),src/muxi/services/a2a/registry_client.py,558,
SystemEvents.A2A_HEALTH_CHECK_STARTED,WARNING,src/muxi/services/a2a/registry_client.py:549,No registries configured for health check (SDK),src/muxi/services/a2a/registry_client.py,549,
SystemEvents.A2A_MESSAGE_FAILED,ERROR,src/muxi/formation/overlord/a2a_coordinator.py:923,Failed to route message to external agent: {str(e)},src/muxi/formation/overlord/a2a_coordinator.py,923,
SystemEvents.A2A_MESSAGE_PARSING,DEBUG,src/muxi/services/a2a/server.py:250,"Legacy message format parsing failed, attempting SDK format",src/muxi/services/a2a/server.py,250,
SystemEvents.A2A_REGISTERED,DEBUG,src/muxi/services/a2a/registry_client.py:1249,Registered agents list requested (SDK),src/muxi/services/a2a/registry_client.py,1249,
SystemEvents.A2A_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:701,Agent {agent_card.name} registered successfully with {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,701,
SystemEvents.A2A_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:815,Agent registration completed for {agent_card.name} (SDK),src/muxi/services/a2a/registry_client.py,815,
SystemEvents.A2A_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:915,Agent deregistered successfully from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,915,
SystemEvents.A2A_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:973,Agent deregistration completed for {agent_url} (SDK),src/muxi/services/a2a/registry_client.py,973,
SystemEvents.A2A_REGISTRATION_COMPLETED,INFO,src/muxi/services/a2a/discovery.py:273,A2A agent registration completed,src/muxi/services/a2a/discovery.py,273,
SystemEvents.A2A_REGISTRATION_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:646,Agent registration failed for {agent_card.name} (SDK): {str(e)},src/muxi/services/a2a/registry_client.py,646,
SystemEvents.A2A_REGISTRATION_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:741,Agent registration error for {agent_card.name} on {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,741,
SystemEvents.A2A_REGISTRATION_FAILED,ERROR,src/muxi/services/a2a/registry_client.py:954,Agent deregistration error from {registry_url} (SDK),src/muxi/services/a2a/registry_client.py,954,
SystemEvents.A2A_REGISTRATION_FAILED,WARNING,src/muxi/services/a2a/registry_client.py:765,No registries configured for agent {agent_card.name} (SDK),src/muxi/services/a2a/registry_client.py,765,
SystemEvents.A2A_REGISTRATION_FAILED,WARNING,src/muxi/services/a2a/registry_client.py:866,No registrations found for agent (SDK): {agent_url},src/muxi/services/a2a/registry_client.py,866,
SystemEvents.A2A_REGISTRY_CLIENT_INITIALIZED,INFO,src/muxi/services/a2a/client.py:85,A2A SDK client initialized with URL: {url},src/muxi/services/a2a/client.py,85,
SystemEvents.A2A_REGISTRY_CONNECTED,INFO,src/muxi/formation/overlord/overlord.py:1116,NO DESCRIPTION,src/muxi/formation/overlord/overlord.py,1116,
SystemEvents.A2A_REGISTRY_CONNECTED,INFO,src/muxi/services/a2a/registry_client.py:103,A2A Registry Client (SDK) initialized with {len(self.registries)} registries,src/muxi/services/a2a/registry_client.py,103,
SystemEvents.A2A_REGISTRY_CONNECTED,INFO,src/muxi/services/a2a/registry_client.py:186,Added registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,186,
SystemEvents.A2A_REGISTRY_CONNECTED,INFO,src/muxi/services/a2a/registry_client.py:403,Checking registries with {startup_policy} policy,src/muxi/services/a2a/registry_client.py,403,
SystemEvents.A2A_REGISTRY_CONNECTED,INFO,src/muxi/services/a2a/registry_client.py:483,All required registries are healthy,src/muxi/services/a2a/registry_client.py,483,
SystemEvents.A2A_REGISTRY_CONNECTED,WARNING,src/muxi/services/a2a/registry_client.py:198,Registry already exists (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,198,
SystemEvents.A2A_REGISTRY_CONNECTED,WARNING,src/muxi/services/a2a/registry_client.py:520,"Unknown startup policy '{startup_policy}', defaulting to lenient",src/muxi/services/a2a/registry_client.py,520,
SystemEvents.A2A_REGISTRY_DISCONNECTED,INFO,src/muxi/services/a2a/registry_client.py:142,A2A Registry Client (SDK) closed,src/muxi/services/a2a/registry_client.py,142,
SystemEvents.A2A_REGISTRY_DISCONNECTED,INFO,src/muxi/services/a2a/registry_client.py:238,Removed registry (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,238,
SystemEvents.A2A_REGISTRY_DISCONNECTED,WARNING,src/muxi/services/a2a/registry_client.py:250,Registry not found for removal (SDK): {registry_url},src/muxi/services/a2a/registry_client.py,250,
SystemEvents.A2A_REGISTRY_DISCONNECTED,WARNING,src/muxi/services/a2a/registry_client.py:423,Registry {registry_url} is unreachable (lenient mode - continuing),src/muxi/services/a2a/registry_client.py,423,
SystemEvents.A2A_SERVER_FAILED,ERROR,src/muxi/formation/overlord/a2a_coordinator.py:253,Failed to start A2A server: {str(e)},src/muxi/formation/overlord/a2a_coordinator.py,253,
SystemEvents.A2A_SERVER_FAILED,ERROR,src/muxi/services/a2a/server.py:133,Failed to initialize SDK A2A Formation Server: {str(e)},src/muxi/services/a2a/server.py,133,
SystemEvents.A2A_SERVER_FAILED,ERROR,src/muxi/services/a2a/server.py:717,Failed to start SDK A2A Formation Server: {str(e)},src/muxi/services/a2a/server.py,717,
SystemEvents.A2A_SERVER_STARTED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:235,A2A server started successfully on {self.server_host}:{self.server_port},src/muxi/formation/overlord/a2a_coordinator.py,235,
SystemEvents.A2A_SERVER_STARTED,INFO,src/muxi/services/a2a/server.py:118,Initialized SDK-compatible A2A Formation Server for '{formation_name}' on port {port},src/muxi/services/a2a/server.py,118,
SystemEvents.A2A_SERVER_STARTED,INFO,src/muxi/services/a2a/server.py:276,SDK A2A Formation Server FastAPI app created,src/muxi/services/a2a/server.py,276,
SystemEvents.A2A_SERVER_STARTED,INFO,src/muxi/services/a2a/server.py:703,SDK A2A Formation Server started on {self.host}:{self.port},src/muxi/services/a2a/server.py,703,
SystemEvents.A2A_SERVER_STOPPED,INFO,src/muxi/services/a2a/server.py:744,SDK A2A Formation Server stopped,src/muxi/services/a2a/server.py,744,
SystemEvents.AGENT_ADDED,INFO,src/muxi/formation/overlord/overlord.py:3167,Agent '{agent_id}' successfully added to overlord at runtime,src/muxi/formation/overlord/overlord.py,3167,
SystemEvents.AGENT_ADDED,INFO,src/muxi/formation/server/routes/admin/agents.py:316,Agent '{agent_config['id']}' added via API,src/muxi/formation/server/routes/admin/agents.py,316,
SystemEvents.AGENT_DEREGISTRATION_COMPLETED,DEBUG,src/muxi/formation/overlord/overlord.py:3387,Successfully deregistered agent {agent_id} from external registry,src/muxi/formation/overlord/overlord.py,3387,
SystemEvents.AGENT_FAILED,WARNING,src/muxi/formation/overlord/overlord.py:1585,Failed to load MUXI default agent from {agent_file.name}: {e},src/muxi/formation/overlord/overlord.py,1585,
SystemEvents.AGENT_INITIALIZATION_ERROR,ERROR,src/muxi/formation/agents/agent.py:321,Failed to initialize knowledge for agent {self.agent_id}: {str(e)},src/muxi/formation/agents/agent.py,321,
SystemEvents.AGENT_INITIALIZED,DEBUG,src/muxi/formation/initialization.py:885,Agent '{agent_id}' configuration processed,src/muxi/formation/initialization.py,885,
